plot,plot_yr,yr,repeat_plot,grid_plot,date_samp,jul_day,easting,northing,coord_comments,grassht,forbht,woodyht,woodypct,basal_area,density,dens_c1,dens_c2,dens_c3,dens_c4,avgdens,stddens,waterpct,rockpct,barepct,slope,aspect,TEC,PH,ORG,S,BCA,BMG,BK,BNA,BH,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain1,rain2,rain3,rain4,rain5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp1,temp2,temp3,temp4,temp5,OrBis,bison,YrsOB,BP5Yrs,YrsSLB,burn,date_of_burn,jul_day_burn,logP,logCA,logMG,logK,logNA,logB,logFE,logMN,logCU,logZN,logAL,eastness,northness
331,331.2009,2009,1,1,6/5/2009,156,738000,4069000,NA,0.5,0.5,0.5,10,0,0,NA,NA,NA,NA,0,NA,0,0.5,15,2,300,5.35,6.2,1.14,8,79.53,11.68,6.18,2.68,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,2,1.161643836,0,4/11/2009,101,1.230448921,2.92992956,1.875061263,2.11058971,1.51851394,0.139879086,2.359835482,1.556302501,-0.008773924,0.650307523,2.705007959,-0.99975584,-0.022096619
343,343.2009,2009,1,1,6/6/2009,157,734000,4083000,NA,0.6,0.5,0.5,2,0,0,NA,NA,NA,NA,0,NA,0,0,15,2,43,11.05,6,3.67,9,72.08,20.21,2.76,0.79,4.14,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,1,0.838356164,1,NA,NA,0.77815125,3.202215776,2.428134794,2.075546961,1.301029996,0.23299611,2.409933123,1.612783857,0.167317335,0.45331834,2.806179974,-0.831774743,0.555113302
346,346.2009,2009,1,1,6/5/2009,156,734000,4074000,NA,0.4,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,1,50,5,310,14.59,6.2,5.19,8,78.82,17.53,2.92,0.72,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,4.975342466,1,4.476712329,0,1/8/2009,8,0.77815125,3.361727836,2.487138375,2.220108088,1.380211242,0.267171728,2.328379603,1.176091259,0.255272505,0.342422681,2.782472624,0.850887689,-0.525347639
350,350.2009,2009,1,1,6/4/2009,155,733000,4081000,NA,0.5,0.4,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,2,190,15.52,6,4.41,8,67.65,17.4,1.73,2.44,10.8,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,7.465753425,1,1.224657534,0,NA,NA,0.84509804,3.322219295,2.51054501,2.021189299,1.939519253,0.23299611,2.401400541,1.579783597,0.352182518,0.416640507,2.810232518,0.997799279,0.066306858
201,201.1997,1997,0,1,6/6/1997,157,725000,4081000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,20,30,6,220,15.68,5.5,5.2,34,49.78,11.32,1.88,0.64,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.635616438,2,0.208219178,1,NA,NA,1.041392685,3.193402903,2.328379603,2.06069784,1.361727836,0.247973266,2.245512668,1.963787827,0.10720997,0.799340549,2.823474229,0.088398712,0.996085171
202,202.1997,1997,0,1,6/3/1997,154,726000,4081000,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,0,0,0,20,1,9,45,27.61,6,5.2,34,63.65,14.19,1.26,0.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.62739726,1,1.131506849,0,NA,NA,0.903089987,3.545925329,2.672097858,2.133538908,1.505149978,0.294466226,2.170261715,1.556302501,0.330413773,0.612783857,2.826074803,0.850903525,0.525321989
203,203.1997,1997,0,1,6/4/1997,155,725000,4080000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,20,5,265,23.39,6.8,4.2,35,75.4,14.68,1.72,0.59,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.630136986,1,1.745205479,0,NA,NA,1.113943352,3.54740546,2.614897216,2.195899652,1.505149978,0.276461804,2.096910013,1.505149978,0.428134794,0.462397998,2.793790385,0.89401017,0.448046667
204,204.1997,1997,0,1,6/4/1997,155,726000,4080000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,20,2,118,32.24,7,7.5,43,81.09,11.71,2.37,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.630136986,1,0.202739726,1,NA,NA,1.342422681,3.718418642,2.656098202,2.474216264,1.505149978,0.397940009,2.146128036,2.021189299,0.447158031,0.633468456,2.786751422,-0.981952169,0.189129421
207,207.1997,1997,0,1,6/5/1997,156,729000,4076000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,60,2,10,296,21.83,5.8,5.5,36,53.18,17.67,1.23,1.12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04109589,3,2.205479452,0,NA,NA,0.903089987,3.365862215,2.665580991,2.021189299,1.748188027,0.276461804,2.334453751,1.447158031,0.311753861,0.531478917,2.87909588,0.636761251,0.771061029
209,209.1997,1997,0,1,6/5/1997,156,728000,4079000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,1,0,122,33.06,5.9,5.8,38,60.8,14.04,1.26,0.32,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.632876712,2,2.18630137,0,NA,NA,1,3.604226053,2.745855195,2.209515015,1.380211242,0.290034611,2.056904851,1.361727836,0.334453751,0.505149978,2.84260924,0.498713154,-0.866767091
210,210.1997,1997,0,1,6/6/1997,157,726000,4079000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,3,2,4,85,36.42,7.4,6.5,40,85.25,8.63,1.8,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.635616438,2,0.728767123,1,NA,NA,1.146128036,3.7930916,2.57634135,2.40654018,1.431363764,0.315970345,2.041392685,2.029383778,0.361727836,0.832508913,2.57054294,-0.17607562,-0.984376643
211,211.1997,1997,0,1,6/6/1997,157,727000,4079000,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,0,0,0,1,1,5,220,25.43,6,5.4,39,60.36,16.71,1.64,0.89,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.635616438,2,1.846784368,0,NA,NA,1.079181246,3.487138375,2.707570176,2.212187604,1.716003344,0.252853031,2.257678575,1.698970004,0.336459734,0.602059991,2.850033258,0.088398712,0.996085171
212,212.1997,1997,0,1,6/6/1997,157,725000,4079000,NA,NA,NA,0,10,0,0,NA,NA,NA,NA,0,0,0,10,1,5,348,37.98,7.1,6.8,56,80.94,12.51,1.4,0.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.635616438,2,1.846784368,0,NA,NA,1.113943352,3.788733859,2.755874856,2.315970345,1.875061263,0.403120521,2.093421685,2.017033339,0.62324929,0.963787827,2.681241237,0.656963873,-0.753922058
213,213.1997,1997,0,1,6/6/1997,157,725000,4078000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,10,2,10,44,30.55,7,6.4,53,77.89,15.08,1.58,1.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.635616438,1,2.569863014,0,NA,NA,1,3.677515705,2.742725131,2.274157849,1.86332286,0.460897843,2.187520721,2.071882007,0.57634135,0.477121255,2.745855195,0.017701925,0.999843309
214,214.1997,1997,0,1,6/6/1997,157,725000,4077000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,40,14,131,50.49,7.3,3.6,52,80.39,7.35,1.24,6.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.635616438,2,3.24109589,0,NA,NA,0.84509804,3.909395546,2.648360011,2.389166084,2.905256049,0.411619706,1.857332496,2.103803721,0.701567985,0.959041392,2.617000341,-0.811603387,0.584208817
216,216.1997,1997,0,1,6/6/1997,157,728000,4077000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,1,10,4,290,26.42,7.1,4.1,62,77.79,15.58,1.3,1.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.635616438,1,1.745205479,0,NA,NA,0.903089987,3.613947477,2.693726949,2.127104798,1.799340549,0.326335861,2.283301229,2.045322979,0.505149978,0.602059991,2.706717782,0.826845634,0.562428927
217,217.1997,1997,0,1,6/10/1997,161,730000,4082000,NA,NA,NA,0,20,0,0,NA,NA,NA,NA,0,0,0,0,20,4,253,12.94,6,3.5,29,64.95,11.85,1.96,0.84,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.81369863,3,0.747945205,1,NA,NA,1.041392685,3.225567713,2.264817823,1.995635195,1.397940009,0.238046103,2.195899652,1.86923172,0.11058971,0.602059991,2.673941999,0.994823729,-0.101615692
218,218.1997,1997,0,1,6/11/1997,162,726000,4077000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,10,30,10,228,31.12,6.5,7.4,35,73.73,11.41,2.08,0.38,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.649315068,2,0.221917808,1,NA,NA,0.903089987,3.661718058,2.629409599,2.403120521,1.431363764,0.305351369,2.033423755,1.812913357,0.505149978,0.462397998,2.785329835,0.972623062,-0.232388421
219,219.1997,1997,0,1,6/11/1997,162,726000,4078000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,3,8,212,35.12,7.5,5.8,44,76.99,16.73,2.02,0.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.649315068,2,1.846784368,0,NA,NA,1,3.733036683,2.848189117,2.440909082,1.462397998,0.559906625,1.934498451,1.86923172,0.484299839,0.397940009,2.36361198,-0.998347094,-0.057472431
221,221.1997,1997,0,1,6/11/1997,162,728000,4081000,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,0,0,0,0,2,2,298,34.96,6.5,7.1,39,72.78,12.63,1.71,0.49,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.649315068,1,3.246575342,0,NA,NA,1.113943352,3.706632451,2.72427587,2.367355921,1.591064607,0.322219295,2.113943352,1.770852012,0.526339277,0.462397998,2.797959644,0.436137629,-0.899879974
223,223.1997,1997,0,1,6/12/1997,163,729000,4082000,NA,NA,NA,0,15,172,176,1,0,0,0,0.3,0.5,0,0,0,10,43,12.01,5.6,3.2,25,51.75,12.21,2.09,0.76,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.819178082,1,3.249315068,0,NA,NA,0.84509804,3.094471129,2.245512668,1.991226076,1.322219295,0.222716471,2.11058971,1.591064607,0.217483944,0.568201724,2.762678564,-0.831774743,0.555113302
224,224.1997,1997,0,1,6/12/1997,163,727000,4077000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,5,20,6,49,36.85,6.8,8,44,82.65,7.44,1.86,0.46,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.652054795,1,0.224657534,1,NA,NA,0.903089987,3.7846886,2.517195898,2.428134794,1.591064607,0.431363764,1.924279286,2.045322979,0.606381365,1.167317335,2.706717782,-0.953752653,0.300592544
225,225.1997,1997,0,1,6/12/1997,163,727000,4078000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,5,0.5,10,12,55,43.12,8,4,61,81.62,13.03,1.34,0.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.652054795,1,2.728767123,0,NA,NA,0.903089987,3.847510965,2.828659897,2.354108439,1.785329835,0.432969291,1.949390007,2.086359831,0.487138375,0.342422681,2.344392274,-0.999755173,0.022126756
227,227.1997,1997,0,1,6/13/1997,164,729000,4079000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,20,5,210,14.82,6,3.8,27,58.03,17.32,3.48,0.76,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.290410959,4,0.509589041,1,NA,NA,1.146128036,3.235528447,2.488550717,2.303196057,1.414973348,0.206825876,1.986771734,1.579783597,0.245512668,0.908485019,2.752816431,0.467718518,-0.883877473
228,228.1997,1997,0,1,6/13/1997,164,727000,4081000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,2,8,278,33.14,7.4,4.9,61,72.35,20.97,1.64,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.654794521,1,3.742465753,0,NA,NA,0.602059991,3.680879174,2.921166051,2.326335861,1.903089987,0.354108439,2.093421685,1.977723605,0.517195898,0.72427587,2.482873584,0.999521092,0.030944902
229,229.1997,1997,0,1,6/13/1997,164,730000,4078000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,5,3,225,34.11,7,6.8,38,84.37,8.65,2.21,0.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.290410959,3,2.208219178,0,NA,NA,0.903089987,3.760120785,2.549003262,2.46834733,1.447158031,0.367355921,2.004321374,1.86332286,0.378397901,0.602059991,2.686636269,-0.930094878,0.367319368
230,230.1997,1997,0,1,6/13/1997,164,728000,4076000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,3,1,10,45,33.23,7.3,6.8,30,87.88,6.02,1.56,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.063013699,3,2.22739726,0,NA,NA,0.903089987,3.766487206,2.380211242,2.305351369,1.51851394,0.445604203,1.897627091,1.892094603,0.40654018,0.380211242,2.604226053,0.850903525,0.525321989
231,231.1997,1997,0,1,6/13/1997,164,730000,4075000,NA,NA,NA,0,2,2438,17,NA,NA,NA,NA,0,0,0,0,1,10,130,15.77,5.9,2.9,27,63.19,10.94,1.66,0.63,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,2.22739726,0,NA,NA,0.903089987,3.299507299,2.315970345,2.008600172,1.361727836,0.227886705,2.096910013,1.792391689,0.271841607,0.698970004,2.630427875,-0.93010595,-0.36729133
232,232.1997,1997,0,1,6/13/1997,164,729000,4081000,NA,NA,NA,0,35,4966,387,7,4,23,54,22,22.9,0,0.5,1,12,45,9.33,6,2.8,27,65.22,10.81,2.47,1.07,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.821917808,2,3.252054795,0,NA,NA,1.342422681,3.085290578,2.08278537,1.954242509,1.361727836,0.206825876,2.064457989,2.079181246,0.041392685,0.819543936,2.646403726,0.850903525,0.525321989
233,233.1997,1997,0,1,6/13/1997,164,729000,4075000,NA,NA,NA,0,10,1169,18,5,0,12,0,4.3,5.7,0,5,1,3,138,10.31,6.1,3.3,21,65.28,12.04,3.21,0.8,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,2.22739726,0,NA,NA,1.204119983,3.12904506,2.173186268,2.11058971,1.278753601,0.247973266,2.120573931,1.903089987,0.11058971,0.903089987,2.58546073,-0.22805226,0.973648893
234,234.1997,1997,0,1,6/14/1997,165,730000,4073000,NA,NA,NA,0,20,577,7,NA,NA,NA,NA,0,0,0,10,1,20,265,16.96,6.3,3.9,29,67.81,13.71,2.18,0.69,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,2.230136986,0,NA,NA,1.113943352,3.361727836,2.445604203,2.158362492,1.431363764,0.217483944,2.173186268,2.117271296,0.357934847,0.857332496,2.653212514,0.89401017,0.448046667
235,235.1997,1997,0,1,6/18/1997,169,731000,4072000,NA,NA,NA,0,5,1102,2,NA,NA,NA,NA,0,0,0,1,1,6,198,11.74,5.6,2.4,26,51.79,12.28,1.83,0.89,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,2.24109589,0,NA,NA,1.041392685,3.084933575,2.238046103,1.924279286,1.380211242,0.257678575,2.292256071,1.919078092,0.292256071,0.591064607,2.752816431,-0.079578592,-0.996828595
236,236.1997,1997,0,1,6/17/1997,168,731000,4075000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,8,14,160,30.33,7.5,4,41,82.14,11.7,1.56,0.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3.219178082,0,NA,NA,1.041392685,3.697490887,2.629409599,2.267171728,1.681241237,0.285557309,2.049218023,1.770852012,0.374748346,0.491361694,2.584331224,0.219425258,-0.975629313
237,237.1997,1997,0,1,6/17/1997,168,733000,4072000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,1,290,22.01,7.3,5.3,30,80.55,9.69,5.22,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4.189041096,0,NA,NA,1.113943352,3.549738731,2.408239965,2.651278014,1.342422681,0.322219295,1.770852012,2.117271296,0.403120521,0.612783857,2.752816431,0.826845634,0.562428927
239,239.1997,1997,0,1,6/18/1997,169,732000,4072000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,20,20,2,205,23.62,7.1,4.6,37,85.62,5.64,3.98,0.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4.191780822,0,NA,NA,1.146128036,3.606918526,2.204119983,2.564666064,1.397940009,0.322219295,1.740362689,2.444044796,0.378397901,0.579783597,2.72916479,-0.714897508,-0.699229257
240,240.1997,1997,0,1,6/18/1997,169,733000,4073000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,4,3,7,300,20.58,6,4.3,31,61.98,15.35,1.81,0.49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4.230136986,0,NA,NA,1,3.406710459,2.57863921,2.161368002,1.361727836,0.257678575,1.995635195,1.255272505,0.23299611,0.431363764,2.809559715,-0.99975584,-0.022096619
241,241.1997,1997,0,1,6/18/1997,169,731000,4073000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,30,1,36,20.56,5.6,4.5,35,49.46,14.59,2.12,0.63,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3.221917808,0,NA,NA,0.77815125,3.308350949,2.556302501,2.230448921,1.477121255,0.238046103,2.33243846,1.342422681,0.198657087,0.477121255,2.810904281,-0.991778853,-0.12796369
242,242.1997,1997,0,1,6/18/1997,169,732000,4073000,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,0,0,0,10,1,14,270,20.75,5.8,4.6,34,54.96,15.98,1.36,0.9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3.221917808,0,NA,NA,1.041392685,3.358125285,2.599883072,2.041392685,1.633468456,0.252853031,2.330413773,1.414973348,0.235528447,0.491361694,2.816903839,-0.176045946,0.984381951
243,243.1997,1997,0,1,6/19/1997,170,734000,4072000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,10,7,2,40,27.23,6.1,5.6,31,69.98,9.06,1.83,0.43,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.246575342,1,NA,NA,1.041392685,3.581038949,2.471291711,2.28780173,1.431363764,0.290034611,2.049218023,1.491361694,0.336459734,0.491361694,2.762678564,0.74511316,-0.666938062
245,245.1997,1997,0,1,6/19/1997,170,730000,4074000,NA,NA,NA,0,2,2191,16,NA,NA,NA,NA,0,0,0,10,3,21,244,20.46,5.8,3,30,56.99,13.93,1.55,0.72,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,2.243835616,0,NA,NA,1.041392685,3.367728546,2.534026106,2.093421685,1.531478917,0.23299611,2.149219113,1.73239376,0.255272505,0.322219295,2.790988475,-0.864536299,0.50257038
246,246.1997,1997,0,1,6/18/1997,169,732000,4074000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,1,1,20,315,21.9,6,5.2,33,61.51,15.79,1.4,0.91,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3.221917808,0,NA,NA,0.84509804,3.430397591,2.618048097,2.079181246,1.662757832,0.252853031,2.187520721,1.204119983,0.315970345,0.462397998,2.717670503,0.745133265,0.6669156
247,247.1997,1997,0,1,6/19/1997,170,733000,4075000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,1,2,221,27.16,6.5,5,35,74.34,10.71,1.86,0.69,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3.254794521,0,NA,NA,0.698970004,3.606166315,2.542825427,2.294466226,1.633468456,0.315970345,2.086359831,1.505149978,0.457881897,0.361727836,2.71432976,0.885938798,0.463802163
248,248.1997,1997,0,1,6/20/1997,171,735000,4072000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,20,1,270,24.96,5.9,5.3,33,65.93,8.28,1.82,0.37,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.249315068,1,NA,NA,0.903089987,3.517327882,2.394451681,2.247973266,1.322219295,0.247973266,2.130333768,1.672097858,0.409933123,0.662757832,2.826074803,-0.176045946,0.984381951
249,249.1997,1997,0,1,6/20/1997,171,736000,4072000,NA,NA,NA,0,1,0,10,NA,NA,NA,NA,0,0,0,20,20,0,120,42.52,7.4,7,46,86.22,7.84,1.67,0.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.249315068,1,NA,NA,1.113943352,3.865222456,2.602059991,2.442479769,1.414973348,0.456366033,1.919078092,1.963787827,0.555094449,0.826074803,2.547774705,0.580611184,0.814180971
250,250.1997,1997,0,1,6/20/1997,171,733000,4070000,NA,NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,5,2,320,35.46,6.8,7,34,82.88,7.68,1.42,0.42,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.235616438,1,NA,NA,1.113943352,3.769229582,2.514547753,2.292256071,1.531478917,0.330413773,2.041392685,1.633468456,0.484299839,0.77815125,2.719331287,-0.428155428,0.903705112
251,251.1997,1997,0,1,6/20/1997,171,736000,4071000,NA,NA,NA,0,70,21139,90,25,62,76,82,61.3,25.6,0,2,30,10,38,31.01,6.6,5.4,34,81.12,5.99,1.7,0.39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.249315068,1,NA,NA,1,3.701654317,2.348304863,2.31386722,1.447158031,0.315970345,2.193124598,2.025305865,0.442479769,0.672097858,2.717670503,0.296368579,0.955073644
252,252.1997,1997,0,1,6/25/1997,176,733000,4074000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,10,2,310,33.24,7.4,5.3,41,84.7,9.18,1.72,0.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3.271232877,0,NA,NA,0.903089987,3.750585527,2.563481085,2.348304863,1.477121255,0.411619706,1.991226076,1.77815125,0.495544338,0.397940009,2.451786436,0.850887689,-0.525347639
253,253.1997,1997,0,1,6/25/1997,176,733000,4071000,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,10,20,1,40,26.79,6.3,5,27,74.58,6.72,2.81,0.29,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.249315068,1,NA,NA,0.77815125,3.60162548,2.334453751,2.46834733,1.255272505,0.320146286,1.806179974,2.33243846,0.482873584,0.716003344,2.86569606,0.74511316,-0.666938062
