plot.yr,name,corner1,corner2,corner3,corner4,cover,specnum,spname,year,plot,repeat
238.1997,poaprate,0,0,0,5,2,529,Poa pratensis,1997,238,1
238.1997,polyvert,4,0,2,3,2,534,Polygala verticillata,1997,238,1
238.1997,raticolu,0,0,0,2,2,581,Ratibida columnifera,1997,238,1
238.1997,rhynglom,0,3,0,0,2,585,Rhynchospora glomerata,1997,238,1
238.1997,rudbhirt,3,2,0,3,2,594,Rudbeckia hirta,1997,238,1
238.1997,ruelhumi,4,2,3,2,2,595,Ruellia humilis,1997,238,1
238.1997,salvazur,3,2,0,3,2,606,Salvia azurea var. grandiflora,1997,238,1
238.1997,schiscop,5,2,5,5,2,613,Schizachyrium scoparium,1997,238,1
238.1997,setaparv,2,4,2,0,2,628,Setaria parviflora,1997,238,1
238.1997,solicana,0,0,0,3,2,650,Solidago canadensis,1997,238,1
238.1997,sorgnuta,2,5,3,4,3,658,Sorghastrum nutans,1997,238,1
238.1997,speriner,2,2,2,2,2,662,Spermolepis inermis,1997,238,1
238.1997,sporcomp,5,5,3,5,3,668,Sporobolus compositus,1997,238,1
238.1997,stroleio,4,3,3,3,2,677,Strophostyles leiosperma,1997,238,1
238.1997,tridflav,4,0,2,0,2,698,Tridens flavus,1997,238,1
238.1997,trioperf,2,3,2,0,2,706,Triodanis perfoliata,1997,238,1
238.1997,vernbald,0,0,0,1,2,773,Vernonia baldwinii,1997,238,1
238.1997,vulpocto,0,3,0,2,2,783,Vulpia octoflora,1997,238,1
238.1997,xantstru,0,0,0,1,2,786,Xanthium strumarium,1997,238,1
239.1997,ambrpsil,4,4,3,4,2,30,Ambrosia psilostachya,1997,239,0
239.1997,amphdrac,5,4,3,4,4,38,Amphiachyris dracunculoides,1997,239,0
239.1997,arenserp,0,0,0,2,1,53,Arenaria serpyllifolia,1997,239,0
239.1997,astrnutt,0,0,4,2,2,93,Astragalus nuttallianus,1997,239,0
239.1997,bothsacc,0,2,3,2,2,103,Bothriochloa laguroides ssp. torreyana,1997,239,0
239.1997,boutcurt,5,4,5,4,3,105,Bouteloua curtipendula,1997,239,0
239.1997,bouthirs,5,2,3,4,2,107,Bouteloua hirsuta,1997,239,0
239.1997,bromjapo,0,0,0,2,2,111,Bromus arvensis,1997,239,0
239.1997,careceph,2,5,0,3,2,131,Carex cephalophora,1997,239,0
239.1997,chaetain,0,0,0,2,1,162,Chaerophyllum tainturieri,1997,239,0
239.1997,chamnuta,2,2,0,2,1,168,Chamaesyce nutans,1997,239,0
239.1997,chlovert,4,5,4,5,3,179,Chloris verticillata,1997,239,0
239.1997,cirsundu,2,0,0,2,2,184,Cirsium undulatum,1997,239,0
239.1997,crotcapi,3,2,2,2,2,205,Croton capitatus,1997,239,0
239.1997,cypelupu,0,2,3,0,2,222,Cyperus lupulinus,1997,239,0
239.1997,digicogn,3,0,3,0,2,262,Digitaria cognata,1997,239,0
239.1997,eragspec,0,3,0,0,2,293,Eragrostis spectabilis,1997,239,0
239.1997,erigstri,2,5,4,0,2,298,Erigeron strigosus,1997,239,0
239.1997,erynleav,3,4,3,4,2,300,Eryngium leavenworthii,1997,239,0
239.1997,evolnutt,0,2,0,0,2,316,Evolvulus nuttallianus,1997,239,0
239.1997,galivirg,3,2,3,2,2,333,Galium virgatum,1997,239,0
239.1997,hedehisp,4,3,2,3,2,352,Hedeoma hispida,1997,239,0
239.1997,hordpusi,0,0,2,0,2,364,Hordeum pusillum,1997,239,0
239.1997,kummstip,3,2,3,2,2,389,Kummerowia stipulacea,1997,239,0
239.1997,lepivirg,4,4,3,3,2,401,Lepidium virginicum,1997,239,0
239.1997,malvhisp,2,3,2,0,2,433,Malvastrum hispidum,1997,239,0
239.1997,mimoquad,2,0,0,0,2,443,Mimosa quadrivalvis,1997,239,0
239.1997,monacitr,0,0,0,1,2,449,Monarda citriodora,1997,239,0
239.1997,oenotril,0,2,0,0,2,470,Oenothera triloba,1997,239,0
239.1997,opunmacr,2,2,0,2,2,475,Opuntia macrorhiza,1997,239,0
239.1997,oxaldill,3,4,3,5,2,478,Oxalis dillenii,1997,239,0
239.1997,panivirg,0,0,0,3,1,487,Panicum virgatum,1997,239,0
239.1997,physpumi,2,0,0,0,2,516,Physalis pumila,1997,239,0
239.1997,physvirg,2,0,0,0,2,517,Physalis virginiana,1997,239,0
239.1997,planpata,3,0,2,3,2,523,Plantago patagonica,1997,239,0
239.1997,planvirg,0,4,2,3,2,525,Plantago virginica,1997,239,0
239.1997,polytenu,2,0,0,0,1,547,Polygonum tenue,1997,239,0
239.1997,raticolu,0,3,4,0,2,581,Ratibida columnifera,1997,239,0
239.1997,schepani,2,0,2,0,2,612,Schedonnardus paniculatus,1997,239,0
239.1997,sileanti,2,2,0,0,2,633,Silene antirrhina,1997,239,0
239.1997,sporcomp,0,0,0,1,2,668,Sporobolus compositus,1997,239,0
239.1997,thelfili,2,2,2,3,2,688,Thelesperma filifolium,1997,239,0
239.1997,trioperf,0,2,0,3,2,706,Triodanis perfoliata,1997,239,0
239.1997,xantstru,0,0,2,0,1,786,Xanthium strumarium,1997,239,0
240.1997,acalgrac,4,3,3,5,2,2,Acalypha gracilens,1997,240,0
240.1997,achimill,2,2,2,2,2,6,Achillea millefolium,1997,240,0
240.1997,ambrpsil,4,3,3,4,2,30,Ambrosia psilostachya,1997,240,0
240.1997,amorcane,0,2,3,2,2,34,Amorpha canescens,1997,240,0
240.1997,amphdrac,3,3,3,2,2,38,Amphiachyris dracunculoides,1997,240,0
240.1997,andrgera,5,5,4,4,3,41,Andropogon gerardii,1997,240,0
240.1997,andrvirg,0,0,0,4,2,43,Andropogon virginicus,1997,240,0
240.1997,antenegl,0,5,2,0,2,46,Antennaria neglecta,1997,240,0
240.1997,arteludo,0,0,2,5,2,66,Artemisia ludoviciana,1997,240,0
240.1997,asclviri,0,3,2,2,2,74,Asclepias viridis,1997,240,0
240.1997,asteeric,2,2,3,2,2,79,Symphyotrichum ericoides var. ericoides,1997,240,0
240.1997,baptbrac,0,0,0,1,2,97,Baptisia bracteata,1997,240,0
240.1997,bouthirs,2,3,0,3,2,107,Bouteloua hirsuta,1997,240,0
240.1997,briceupa,0,0,0,2,2,108,Brickellia eupatorioides,1997,240,0
240.1997,bromjapo,0,0,0,1,2,111,Bromus arvensis,1997,240,0
240.1997,caremicr,0,4,0,0,2,143,Carex microdonta,1997,240,0
240.1997,ceanamer,0,0,0,1,2,151,Ceanothus americanus,1997,240,0
240.1997,chaetain,0,0,0,5,2,162,Chaerophyllum tainturieri,1997,240,0
240.1997,chammacu,4,2,4,3,2,166,Chamaesyce maculata,1997,240,0
240.1997,cirsalti,0,0,2,0,2,183,Cirsium altissimum,1997,240,0
240.1997,cirsundu,2,0,4,3,2,184,Cirsium undulatum,1997,240,0
240.1997,conycana,2,3,2,2,2,197,Conyza canadensis,1997,240,0
240.1997,crotsagi,0,0,0,3,2,204,Crotalaria sagittalis,1997,240,0
240.1997,crotmona,0,0,0,1,2,208,Croton monanthogynus,1997,240,0
240.1997,dichacum,2,3,0,0,2,253,Dichanthelium acuminatum,1997,240,0
240.1997,dicholig,5,4,5,5,2,259,Dichanthelium oligosanthes,1997,240,0
240.1997,digicogn,2,2,2,2,2,262,Digitaria cognata,1997,240,0
240.1997,elymvirg,0,2,3,0,2,283,Elymus virginicus,1997,240,0
240.1997,erigstri,2,2,2,2,2,298,Erigeron strigosus,1997,240,0
240.1997,glancana,0,0,0,2,2,344,Glandularia canadensis,1997,240,0
240.1997,hedehisp,3,0,0,2,2,352,Hedeoma hispida,1997,240,0
240.1997,houspusi,3,0,0,0,1,365,Houstonia pusilla,1997,240,0
240.1997,kummstip,0,2,0,0,2,389,Kummerowia stipulacea,1997,240,0
240.1997,kummstri,0,0,2,2,2,390,Kummerowia striata,1997,240,0
240.1997,lepivirg,0,0,2,0,2,401,Lepidium virginicum,1997,240,0
240.1997,lespvirg,0,0,2,0,2,410,Lespedeza virginica,1997,240,0
240.1997,linusulc,0,0,0,1,2,418,Linum sulcatum,1997,240,0
240.1997,medilupu,2,0,0,2,2,436,Medicago lupulina,1997,240,0
240.1997,mimoquad,3,3,0,2,2,443,Mimosa quadrivalvis,1997,240,0
240.1997,oxaldill,5,4,3,3,2,478,Oxalis dillenii,1997,240,0
240.1997,panivirg,2,3,0,0,2,487,Panicum virgatum,1997,240,0
240.1997,paspseta,2,0,3,0,2,497,Paspalum setaceum,1997,240,0
240.1997,physpumi,2,0,0,0,2,516,Physalis pumila,1997,240,0
240.1997,physvirg,0,2,2,3,2,517,Physalis virginiana,1997,240,0
240.1997,planvirg,4,2,4,3,2,525,Plantago virginica,1997,240,0
240.1997,poaannua,0,0,5,0,2,527,Poa annua,1997,240,0
240.1997,poaprate,4,4,0,2,2,529,Poa pratensis,1997,240,0
240.1997,polyvert,5,0,2,2,2,534,Polygala verticillata,1997,240,0
240.1997,psortenu,0,0,0,1,2,566,Psoralidium tenuiflorum,1997,240,0
240.1997,rubuostr,2,3,3,3,2,593,Rubus ostryifolius,1997,240,0
240.1997,ruelhumi,4,2,0,3,2,595,Ruellia humilis,1997,240,0
240.1997,salvazur,3,4,3,2,2,606,Salvia azurea var. grandiflora,1997,240,0
240.1997,schiscop,3,5,5,3,3,613,Schizachyrium scoparium,1997,240,0
240.1997,setaparv,0,0,2,2,2,628,Setaria parviflora,1997,240,0
240.1997,solicana,3,0,0,3,2,650,Solidago canadensis,1997,240,0
240.1997,solirigi,0,0,0,3,2,655,Oligoneuron rigidum var. rigidum,1997,240,0
240.1997,sorgnuta,3,4,4,3,4,658,Sorghastrum nutans,1997,240,0
240.1997,speriner,0,0,0,1,2,662,Spermolepis inermis,1997,240,0
240.1997,spheobtu,0,0,0,2,2,663,Sphenopholis obtusata,1997,240,0
240.1997,sporcomp,4,3,5,5,3,668,Sporobolus compositus,1997,240,0
240.1997,stroleio,3,4,4,4,2,677,Strophostyles leiosperma,1997,240,0
240.1997,tephvirg,2,0,0,2,2,685,Tephrosia virginiana,1997,240,0
240.1997,tridflav,0,4,4,2,2,698,Tridens flavus,1997,240,0
240.1997,trioperf,4,0,5,5,2,706,Triodanis perfoliata,1997,240,0
240.1997,vulpocto,0,0,0,4,2,783,Vulpia octoflora,1997,240,0
241.1997,acalvirg,0,2,0,3,2,4,Acalypha virginica,1997,241,0
241.1997,achimill,2,2,4,2,2,6,Achillea millefolium,1997,241,0
241.1997,agrohyem,0,2,0,3,2,18,Agrostis hyemalis,1997,241,0
241.1997,ambrbide,0,0,0,1,2,29,Ambrosia bidentata,1997,241,0
241.1997,ambrpsil,3,3,3,4,2,30,Ambrosia psilostachya,1997,241,0
241.1997,amphdrac,0,5,0,0,1,38,Amphiachyris dracunculoides,1997,241,0
241.1997,andrgera,2,5,5,3,2,41,Andropogon gerardii,1997,241,0
241.1997,arteludo,0,4,3,3,2,66,Artemisia ludoviciana,1997,241,0
241.1997,asclviri,2,2,2,2,2,74,Asclepias viridis,1997,241,0
241.1997,asteeric,4,2,4,3,2,79,Symphyotrichum ericoides var. ericoides,1997,241,0
241.1997,carebush,0,0,4,0,2,129,Carex bushii,1997,241,0
241.1997,carefest,3,2,5,3,2,134,Carex festucacea,1997,241,0
241.1997,caremicr,2,0,0,0,1,143,Carex microdonta,1997,241,0
241.1997,cerafont,3,0,0,0,1,158,Cerastium fontanum,1997,241,0
241.1997,conycana,0,0,0,4,1,197,Conyza canadensis,1997,241,0
241.1997,crotglan,0,0,0,1,1,206,Croton glandulosus var. lindheimeri,1997,241,0
241.1997,cypeechi,2,2,0,0,2,219,Cyperus echinatus,1997,241,0
241.1997,dichacum,0,0,4,0,2,253,Dichanthelium acuminatum,1997,241,0
241.1997,dicholig,5,4,4,5,2,259,Dichanthelium oligosanthes,1997,241,0
241.1997,dichspha,0,5,3,0,2,260,Dichanthelium sphaerocarpon,1997,241,0
241.1997,digicogn,0,0,2,0,2,262,Digitaria cognata,1997,241,0
241.1997,elymvirg,4,3,3,2,2,283,Elymus virginicus,1997,241,0
241.1997,eragspec,0,4,0,3,2,293,Eragrostis spectabilis,1997,241,0
241.1997,fimbpube,0,3,0,0,2,322,Fimbristylis puberula var. puberula,1997,241,0
241.1997,geracaro,0,2,0,3,2,340,Geranium carolinianum,1997,241,0
241.1997,juncinte,0,3,3,3,2,380,Juncus interior,1997,241,0
241.1997,krigcesp,0,2,0,0,2,388,Krigia caespitosa,1997,241,0
241.1997,lespvirg,0,0,2,0,2,410,Lespedeza virginica,1997,241,0
241.1997,oxaldill,0,2,2,3,2,478,Oxalis dillenii,1997,241,0
241.1997,oxalviol,0,0,2,0,1,480,Oxalis violacea,1997,241,0
241.1997,panivirg,0,0,0,1,2,487,Panicum virgatum,1997,241,0
241.1997,paspseta,0,0,2,0,2,497,Paspalum setaceum,1997,241,0
241.1997,phalcaro,0,0,2,0,2,509,Phalaris caroliniana,1997,241,0
241.1997,physpumi,0,3,0,0,2,516,Physalis pumila,1997,241,0
241.1997,physvirg,3,0,0,3,2,517,Physalis virginiana,1997,241,0
241.1997,planvirg,3,2,0,0,2,525,Plantago virginica,1997,241,0
241.1997,poaprate,5,4,2,3,2,529,Poa pratensis,1997,241,0
241.1997,psortenu,0,2,0,2,2,566,Psoralidium tenuiflorum,1997,241,0
241.1997,pyrrcaro,0,0,0,1,2,569,Pyrrhopappus carolinianus,1997,241,0
241.1997,rubuostr,0,0,2,2,2,593,Rubus ostryifolius,1997,241,0
241.1997,ruelhumi,4,3,4,2,2,595,Ruellia humilis,1997,241,0
241.1997,rumecris,0,0,0,2,2,598,Rumex crispus,1997,241,0
241.1997,schiscop,4,3,4,5,2,613,Schizachyrium scoparium,1997,241,0
241.1997,solicana,0,0,2,0,2,650,Solidago canadensis,1997,241,0
241.1997,sorgnuta,0,2,4,5,2,658,Sorghastrum nutans,1997,241,0
241.1997,spheobtu,0,0,0,1,2,663,Sphenopholis obtusata,1997,241,0
241.1997,sporcomp,4,4,4,5,3,668,Sporobolus compositus,1997,241,0
241.1997,stroleio,2,3,4,0,2,677,Strophostyles leiosperma,1997,241,0
241.1997,symporbi,0,2,0,3,2,679,Symphoricarpos orbiculatus,1997,241,0
241.1997,tridflav,3,0,3,2,2,698,Tridens flavus,1997,241,0
241.1997,trioperf,0,0,3,3,2,706,Triodanis perfoliata,1997,241,0
241.1997,veroarve,0,2,0,0,1,774,Veronica arvensis,1997,241,0
241.1997,vulpocto,0,2,0,0,2,783,Vulpia octoflora,1997,241,0
242.1997,acalgrac,5,4,3,5,2,2,Acalypha gracilens,1997,242,0
242.1997,achimill,0,0,2,0,2,6,Achillea millefolium,1997,242,0
242.1997,agrohyem,0,2,0,0,2,18,Agrostis hyemalis,1997,242,0
242.1997,ambrarte,0,0,2,3,2,28,Ambrosia artemisiifolia,1997,242,0
242.1997,ambrpsil,3,2,3,4,2,30,Ambrosia psilostachya,1997,242,0
242.1997,amorcane,2,3,3,0,2,34,Amorpha canescens,1997,242,0
242.1997,amphdrac,0,2,2,2,2,38,Amphiachyris dracunculoides,1997,242,0
242.1997,andrgera,3,3,4,4,5,41,Andropogon gerardii,1997,242,0
242.1997,andrvirg,5,3,4,0,3,43,Andropogon virginicus,1997,242,0
242.1997,arnoplan,0,0,0,1,2,63,Arnoglossum plantagineum,1997,242,0
242.1997,arteludo,0,0,3,0,2,66,Artemisia ludoviciana,1997,242,0
242.1997,asclviri,4,2,2,0,2,74,Asclepias viridis,1997,242,0
242.1997,asteeric,3,3,2,3,2,79,Symphyotrichum ericoides var. ericoides,1997,242,0
242.1997,carefest,0,0,2,4,2,134,Carex festucacea,1997,242,0
242.1997,cirsalti,2,0,0,0,2,183,Cirsium altissimum,1997,242,0
242.1997,coregran,0,0,0,1,2,198,Coreopsis grandiflora,1997,242,0
242.1997,crotsagi,0,0,2,0,2,204,Crotalaria sagittalis,1997,242,0
242.1997,crotmona,3,5,0,0,2,208,Croton monanthogynus,1997,242,0
242.1997,dalepurp,5,0,0,0,2,230,Dalea purpurea,1997,242,0
242.1997,dichacum,5,4,4,4,2,253,Dichanthelium acuminatum,1997,242,0
242.1997,dicholig,0,3,0,2,2,259,Dichanthelium oligosanthes,1997,242,0
242.1997,eleomont,2,0,0,4,2,274,Eleocharis montevidensis,1997,242,0
242.1997,elymvirg,2,4,2,3,2,283,Elymus virginicus,1997,242,0
242.1997,erigstri,3,2,0,0,2,298,Erigeron strigosus,1997,242,0
242.1997,eupaalti,2,3,2,2,2,304,Eupatorium altissimum,1997,242,0
242.1997,euphspat,0,0,0,1,2,313,Euphorbia spathulata,1997,242,0
242.1997,glancana,0,0,0,3,2,344,Glandularia canadensis,1997,242,0
242.1997,ivaannua,0,0,3,0,2,375,Iva annua,1997,242,0
242.1997,juncinte,3,2,3,2,2,380,Juncus interior,1997,242,0
242.1997,juncmarg,0,0,0,2,2,381,Juncus marginatus,1997,242,0
242.1997,lespcapi,0,0,4,3,2,403,Lespedeza capitata,1997,242,0
242.1997,lespproc,3,2,0,0,2,406,Lespedeza procumbens,1997,242,0
242.1997,lespvirg,5,3,2,3,2,410,Lespedeza virginica,1997,242,0
242.1997,mimoquad,0,2,0,0,2,443,Mimosa quadrivalvis,1997,242,0
242.1997,oxaldill,3,4,0,0,2,478,Oxalis dillenii,1997,242,0
242.1997,panivirg,3,4,2,2,3,487,Panicum virgatum,1997,242,0
242.1997,penstubi,0,2,3,0,2,504,Penstemon tubiflorus,1997,242,0
242.1997,rhuscopa,3,2,2,0,5,583,Rhus copallinum,1997,242,0
242.1997,rubuostr,2,4,2,2,2,593,Rubus ostryifolius,1997,242,0
242.1997,ruelhumi,5,3,2,2,2,595,Ruellia humilis,1997,242,0
242.1997,salvazur,4,3,2,2,2,606,Salvia azurea var. grandiflora,1997,242,0
242.1997,schiscop,0,4,5,2,4,613,Schizachyrium scoparium,1997,242,0
242.1997,setaparv,0,0,0,1,2,628,Setaria parviflora,1997,242,0
242.1997,sisycamp,2,2,3,0,2,638,Sisyrinchium campestre,1997,242,0
242.1997,solacaro,0,0,0,3,2,644,Solanum carolinense,1997,242,0
242.1997,solicana,3,2,4,4,2,650,Solidago canadensis,1997,242,0
242.1997,sorgnuta,0,3,3,0,2,658,Sorghastrum nutans,1997,242,0
242.1997,spheobtu,0,2,3,0,2,663,Sphenopholis obtusata,1997,242,0
242.1997,sporcomp,3,4,4,3,5,668,Sporobolus compositus,1997,242,0
242.1997,stroleio,0,0,3,0,2,677,Strophostyles leiosperma,1997,242,0
242.1997,tradohie,0,0,3,0,2,693,Tradescantia ohiensis,1997,242,0
242.1997,vernbald,2,0,0,0,2,773,Vernonia baldwinii,1997,242,0
243.1997,acalgrac,3,0,0,2,2,2,Acalypha gracilens,1997,243,0
243.1997,achimill,2,0,0,3,2,6,Achillea millefolium,1997,243,0
243.1997,aegicyli,0,0,2,0,2,7,Aegilops cylindrica,1997,243,0
243.1997,ambrbide,3,0,0,2,2,29,Ambrosia bidentata,1997,243,0
243.1997,ambrpsil,4,3,3,4,2,30,Ambrosia psilostachya,1997,243,0
243.1997,amorcane,0,0,0,2,2,34,Amorpha canescens,1997,243,0
243.1997,amphdrac,2,2,2,3,2,38,Amphiachyris dracunculoides,1997,243,0
243.1997,andrgera,4,0,2,4,5,41,Andropogon gerardii,1997,243,0
243.1997,arteludo,3,0,0,2,2,66,Artemisia ludoviciana,1997,243,0
243.1997,asclvert,2,0,0,2,2,72,Asclepias verticillata,1997,243,0
243.1997,asclviri,3,2,2,4,3,74,Asclepias viridis,1997,243,0
243.1997,baptbrac,2,0,0,0,2,97,Baptisia bracteata,1997,243,0
243.1997,bothsacc,5,2,2,5,2,103,Bothriochloa laguroides ssp. torreyana,1997,243,0
243.1997,bouthirs,0,2,0,0,2,107,Bouteloua hirsuta,1997,243,0
243.1997,briceupa,2,2,0,2,2,108,Brickellia eupatorioides,1997,243,0
243.1997,bromjapo,2,2,2,0,2,111,Bromus arvensis,1997,243,0
243.1997,buchdact,2,0,2,3,2,114,Bouteloua dactyloides,1997,243,0
243.1997,callalca,0,0,0,2,2,116,Callirhoe alcaeoides,1997,243,0
243.1997,careceph,2,0,0,0,2,131,Carex cephalophora,1997,243,0
243.1997,carefest,0,0,0,2,2,134,Carex festucacea,1997,243,0
243.1997,caremicr,0,2,2,0,2,143,Carex microdonta,1997,243,0
243.1997,chaetain,0,0,0,3,2,162,Chaerophyllum tainturieri,1997,243,0
243.1997,chamfasc,3,0,0,0,2,164,Chamaecrista fasciculata,1997,243,0
243.1997,cirsalti,0,2,0,2,2,183,Cirsium altissimum,1997,243,0
243.1997,cirsundu,0,2,0,0,2,184,Cirsium undulatum,1997,243,0
243.1997,crotmona,2,2,2,3,2,208,Croton monanthogynus,1997,243,0
243.1997,cynodact,0,3,3,0,4,216,Cynodon dactylon,1997,243,0
243.1997,dicholig,4,2,2,3,2,259,Dichanthelium oligosanthes,1997,243,0
243.1997,digicogn,0,0,0,2,2,262,Digitaria cognata,1997,243,0
243.1997,elymcana,2,2,2,0,2,280,Elymus canadensis,1997,243,0
243.1997,elymvirg,2,0,0,0,2,283,Elymus virginicus,1997,243,0
243.1997,eragspec,2,0,0,0,2,293,Eragrostis spectabilis,1997,243,0
243.1997,erigphil,0,0,0,1,2,297,Erigeron philadelphicus,1997,243,0
243.1997,erigstri,0,0,0,2,2,298,Erigeron strigosus,1997,243,0
243.1997,hordpusi,0,3,2,0,2,364,Hordeum pusillum,1997,243,0
243.1997,kummstip,4,3,3,4,2,389,Kummerowia stipulacea,1997,243,0
243.1997,liataspe,0,0,0,1,2,412,Liatris aspera,1997,243,0
243.1997,liatpunc,0,2,0,0,2,413,Liatris punctata,1997,243,0
243.1997,medilupu,2,2,2,2,2,436,Medicago lupulina,1997,243,0
243.1997,mimoquad,0,0,0,1,2,443,Mimosa quadrivalvis,1997,243,0
243.1997,oenospec,2,2,0,0,2,469,Oenothera speciosa,1997,243,0
243.1997,oxaldill,3,3,2,4,2,478,Oxalis dillenii,1997,243,0
243.1997,paniance,0,3,3,0,2,481,Panicum anceps,1997,243,0
243.1997,panivirg,3,2,2,4,4,487,Panicum virgatum,1997,243,0
243.1997,paspseta,0,0,3,5,2,497,Paspalum setaceum,1997,243,0
243.1997,physpumi,0,0,0,3,2,516,Physalis pumila,1997,243,0
243.1997,polyvert,0,0,0,2,2,534,Polygala verticillata,1997,243,0
243.1997,polyavic,0,0,2,0,2,537,Polygonum aviculare,1997,243,0
243.1997,psortenu,3,0,2,2,2,566,Psoralidium tenuiflorum,1997,243,0
243.1997,raticolu,2,0,0,0,2,581,Ratibida columnifera,1997,243,0
243.1997,ruelhumi,3,0,0,3,2,595,Ruellia humilis,1997,243,0
243.1997,schiscop,4,2,2,5,2,613,Schizachyrium scoparium,1997,243,0
243.1997,setaparv,2,0,0,2,2,628,Setaria parviflora,1997,243,0
243.1997,solarost,3,2,3,0,2,648,Solanum rostratum,1997,243,0
243.1997,sorgnuta,5,2,2,2,3,658,Sorghastrum nutans,1997,243,0
243.1997,sporcomp,5,3,3,3,3,668,Sporobolus compositus,1997,243,0
243.1997,stroleio,3,0,0,3,2,677,Strophostyles leiosperma,1997,243,0
243.1997,symporbi,0,0,0,3,2,679,Symphoricarpos orbiculatus,1997,243,0
243.1997,toriarve,0,0,2,0,2,691,Torilis arvensis,1997,243,0
243.1997,tragbeto,0,0,2,3,2,695,Tragia betonicifolia,1997,243,0
243.1997,tridflav,0,0,0,3,2,698,Tridens flavus,1997,243,0
243.1997,verbbrac,0,3,0,0,2,762,Verbena bracteata,1997,243,0
243.1997,vernbald,3,2,2,2,2,773,Vernonia baldwinii,1997,243,0
243.1997,xantstru,0,0,0,1,2,786,Xanthium strumarium,1997,243,0
244.1997,acalgrac,0,0,0,2,2,2,Acalypha gracilens,1997,244,1
244.1997,achimill,2,3,2,2,2,6,Achillea millefolium,1997,244,1
244.1997,agaltenu,3,0,3,2,2,12,Agalinis tenuifolia,1997,244,1
244.1997,agrohyem,3,4,2,4,2,18,Agrostis hyemalis,1997,244,1
244.1997,ambrarte,0,0,0,2,2,28,Ambrosia artemisiifolia,1997,244,1
244.1997,ambrbide,3,2,5,3,2,29,Ambrosia bidentata,1997,244,1
244.1997,ambrpsil,5,4,4,4,2,30,Ambrosia psilostachya,1997,244,1
244.1997,amphdrac,2,2,3,3,2,38,Amphiachyris dracunculoides,1997,244,1
244.1997,andrgera,5,4,5,5,4,41,Andropogon gerardii,1997,244,1
244.1997,arteludo,2,0,2,0,2,66,Artemisia ludoviciana,1997,244,1
244.1997,asclviri,3,2,3,4,3,74,Asclepias viridis,1997,244,1
244.1997,buchdact,0,0,0,2,2,114,Bouteloua dactyloides,1997,244,1
244.1997,careceph,0,0,2,0,2,131,Carex cephalophora,1997,244,1
244.1997,carefest,0,2,0,0,2,134,Carex festucacea,1997,244,1
244.1997,caregrav,3,0,0,0,2,140,Carex gravida,1997,244,1
244.1997,caremicr,2,2,0,2,2,143,Carex microdonta,1997,244,1
244.1997,chammacu,3,0,2,0,2,166,Chamaesyce maculata,1997,244,1
244.1997,cirsundu,0,0,0,2,2,184,Cirsium undulatum,1997,244,1
244.1997,conycana,4,3,2,2,2,197,Conyza canadensis,1997,244,1
244.1997,cuscpent,0,0,0,1,2,213,Cuscuta pentagona,1997,244,1
244.1997,cypeechi,0,2,2,0,2,219,Cyperus echinatus,1997,244,1
244.1997,cypelupu,3,3,2,2,2,222,Cyperus lupulinus,1997,244,1
244.1997,dichacum,2,0,0,4,2,253,Dichanthelium acuminatum,1997,244,1
244.1997,dicholig,4,3,2,4,2,259,Dichanthelium oligosanthes,1997,244,1
244.1997,digicogn,5,3,3,0,2,262,Digitaria cognata,1997,244,1
244.1997,elymcana,0,0,0,1,2,280,Elymus canadensis,1997,244,1
244.1997,elymvirg,0,5,0,0,2,283,Elymus virginicus,1997,244,1
244.1997,erigstri,0,0,0,1,2,298,Erigeron strigosus,1997,244,1
244.1997,fimbpube,2,0,0,0,2,322,Fimbristylis puberula var. puberula,1997,244,1
244.1997,gamopurp,0,0,0,1,2,334,Gamochaeta purpurea,1997,244,1
244.1997,geracaro,0,0,0,1,2,340,Geranium carolinianum,1997,244,1
244.1997,hedehisp,0,0,3,3,2,352,Hedeoma hispida,1997,244,1
244.1997,hierlong,2,0,0,0,2,363,Hieracium longipilum,1997,244,1
244.1997,hordpusi,0,0,4,2,2,364,Hordeum pusillum,1997,244,1
244.1997,houspusi,0,4,2,0,2,365,Houstonia pusilla,1997,244,1
244.1997,juncinte,0,3,0,2,2,380,Juncus interior,1997,244,1
244.1997,kummstip,0,3,0,0,2,389,Kummerowia stipulacea,1997,244,1
244.1997,kummstri,5,3,4,3,3,390,Kummerowia striata,1997,244,1
244.1997,lepivirg,2,0,3,4,2,401,Lepidium virginicum,1997,244,1
244.1997,lespvirg,0,0,3,0,2,410,Lespedeza virginica,1997,244,1
244.1997,linusulc,0,3,2,2,2,418,Linum sulcatum,1997,244,1
244.1997,medilupu,0,4,0,0,2,436,Medicago lupulina,1997,244,1
244.1997,mimoquad,0,0,0,1,2,443,Mimosa quadrivalvis,1997,244,1
244.1997,oxaldill,4,4,3,3,2,478,Oxalis dillenii,1997,244,1
244.1997,panivirg,3,0,2,2,3,487,Panicum virgatum,1997,244,1
244.1997,paspseta,4,5,2,4,2,497,Paspalum setaceum,1997,244,1
244.1997,physpumi,0,0,0,1,2,516,Physalis pumila,1997,244,1
244.1997,planaris,0,0,0,2,2,520,Plantago aristata,1997,244,1
244.1997,planvirg,5,4,3,3,2,525,Plantago virginica,1997,244,1
244.1997,poaannua,3,5,5,4,2,527,Poa annua,1997,244,1
244.1997,poaprate,0,0,0,2,2,529,Poa pratensis,1997,244,1
244.1997,polyvert,0,2,0,4,2,534,Polygala verticillata,1997,244,1
